Date,Open,High,Low,Close,Volume,Market Cap,Volume (adjusted)
12-Dec-16,770.04,781.92,770.04,780.09,"76,571,000","12,349,800,000",765.71
11-Dec-16,774.75,774.8,765.41,769.73,"57,313,400","12,423,600,000",573.134
10-Dec-16,773.02,777.09,772.91,774.65,"53,843,100","12,394,500,000",538.431
9-Dec-16,769.94,774.53,769.65,772.79,"68,705,300","12,344,000,000",687.053
8-Dec-16,768.08,774.7,765.95,770.81,"80,111,900","12,312,500,000",801.119
7-Dec-16,764.21,771.54,759.75,768.13,"96,426,100","12,248,900,000",964.261
6-Dec-16,758.72,765.62,758.72,764.22,"116,218,000","12,159,400,000",1162.18
5-Dec-16,773.39,773.47,751.71,758.7,"106,363,000","12,393,100,000",1063.63
4-Dec-16,771.64,773.87,768.16,773.87,"60,557,900","12,363,600,000",605.579
3-Dec-16,778.25,778.25,764.86,771.15,"69,547,300","12,467,800,000",695.473
2-Dec-16,757.54,781.3,757.54,777.94,"127,605,000","12,134,800,000",1276.05
1-Dec-16,746.05,758.27,746.05,756.77,"80,461,900","11,949,200,000",804.619
30-Nov-16,736.28,747.93,736.26,745.69,"84,070,800","11,791,600,000",840.708
29-Nov-16,736.33,737.47,734.56,735.6,"68,511,100","11,790,900,000",685.111
28-Nov-16,732.48,738.01,732.48,735.81,"61,888,600","11,727,800,000",618.886
27-Nov-16,735.44,739.02,731.09,732.03,"52,601,800","11,773,800,000",526.018
26-Nov-16,741.51,742.21,729.63,735.38,"54,962,700","11,869,600,000",549.627
25-Nov-16,740.44,741.65,734.59,741.65,"67,807,600","11,851,100,000",678.076
24-Nov-16,744.62,746.83,733.49,740.29,"85,919,300","11,916,500,000",859.193
23-Nov-16,751.74,752.25,738.92,744.59,"76,543,800","12,029,000,000",765.438
22-Nov-16,739.64,753.87,736.53,751.35,"129,906,000","11,834,200,000",1299.06
21-Nov-16,731.26,741.72,730.51,739.25,"60,802,400","11,698,900,000",608.024
20-Nov-16,751.88,755.48,717.94,731.03,"154,116,000","12,027,500,000",1541.16
19-Nov-16,751.83,756.24,744.47,751.62,"110,608,000","12,025,400,000",1106.08
18-Nov-16,740.71,752.88,736.89,751.59,"87,363,100","11,846,000,000",873.631
17-Nov-16,744.88,755.64,739.51,740.98,"108,579,000","11,911,300,000",1085.79
16-Nov-16,711.17,747.62,709.04,744.2,"141,294,000","11,370,700,000",1412.94
15-Nov-16,705.79,715.72,705.26,711.62,"72,038,500","11,283,400,000",720.385
14-Nov-16,702,706.28,699.81,705.02,"62,993,000","11,214,600,000",629.93
13-Nov-16,705.2,705.26,687.32,702.03,"80,318,100","11,264,500,000",803.181
12-Nov-16,716.75,717.15,704.03,705.05,"64,622,500","11,447,700,000",646.225
11-Nov-16,715.55,718.32,714.41,716.41,"63,119,700","11,427,200,000",631.197
10-Nov-16,722.84,723.02,711.21,715.53,"68,807,800","11,542,100,000",688.078
9-Nov-16,709.83,740.05,708.61,723.27,"132,429,000","11,333,000,000",1324.29
8-Nov-16,703.09,712.99,702.39,709.85,"79,660,800","11,224,000,000",796.608
7-Nov-16,710.74,710.74,699.9,703.13,"65,047,100","11,344,800,000",650.471
6-Nov-16,703.81,714.26,699.56,711.52,"59,902,200","11,233,000,000",599.022
5-Nov-16,703.52,707.51,697.74,703.42,"53,752,300","11,227,200,000",537.523
4-Nov-16,689.12,706.93,685.56,703.24,"99,907,700","10,996,400,000",999.077
3-Nov-16,742.35,745.77,678.16,688.7,"172,808,000","11,844,300,000",1728.08
2-Nov-16,730.07,740.83,722.35,740.83,"84,865,200","11,647,200,000",848.652
1-Nov-16,701.34,736.45,701.34,729.79,"130,527,000","11,187,700,000",1305.27
31-Oct-16,702.64,709.29,691.68,700.97,"97,064,400","11,207,200,000",970.644
30-Oct-16,714.12,714.12,696.48,701.86,"100,665,000","11,388,800,000",1006.65
29-Oct-16,690.29,720.4,690.05,714.48,"134,761,000","11,007,600,000",1347.61
28-Oct-16,688,690.44,684.16,689.65,"81,145,500","10,969,800,000",811.455
27-Oct-16,678.21,688.59,678.04,688.31,"96,105,300","10,812,500,000",961.053
26-Oct-16,657.68,679.73,657.68,678.3,"88,877,100","10,484,000,000",888.771
25-Oct-16,654,664.42,653.7,657.59,"90,378,800","10,424,300,000",903.788
24-Oct-16,657.16,657.25,652.6,653.76,"62,218,200","10,473,500,000",622.182
23-Oct-16,657.62,661.13,653.89,657.07,"54,474,600","10,479,700,000",544.746
22-Oct-16,633.14,658.2,632.85,657.29,"78,556,500","10,088,400,000",785.565
21-Oct-16,630.83,634.09,630.69,632.83,"55,951,000","10,050,300,000",559.51
20-Oct-16,630.66,631.92,628.26,630.86,"56,957,300","10,046,700,000",569.573
19-Oct-16,638.13,638.87,628.01,630.52,"69,381,700","10,164,800,000",693.817
18-Oct-16,639.41,640.74,636,637.96,"65,546,700","10,184,000,000",655.467
17-Oct-16,641.82,642.33,638.66,639.19,"58,063,600","10,221,300,000",580.636
16-Oct-16,639.08,642.9,638.9,641.63,"40,298,100","10,176,800,000",402.981
15-Oct-16,640.31,642.1,637.39,638.65,"39,035,400","10,195,200,000",390.354
14-Oct-16,637.01,641.28,637.01,640.38,"58,144,600","10,141,600,000",581.446
13-Oct-16,636.03,638.83,635.03,636.79,"61,620,700","10,125,100,000",616.207
12-Oct-16,640.87,641.34,635.97,636.19,"92,370,200","10,201,000,000",923.702
11-Oct-16,619.24,642.08,618.5,641.07,"103,590,000","9,855,650,000",1035.9
10-Oct-16,616.82,621.32,616.2,618.99,"67,481,100","9,816,270,000",674.811
9-Oct-16,619.17,619.2,616.61,616.75,"39,243,400","9,852,480,000",392.434
8-Oct-16,617.34,619.85,617.34,619.11,"42,345,900","9,822,100,000",423.459
7-Oct-16,612.61,617.91,611.82,617.12,"64,071,400","9,745,740,000",640.714
6-Oct-16,612.47,613.82,611.47,613.02,"56,812,100","9,742,370,000",568.121
5-Oct-16,610.22,613.81,609.62,612.51,"68,077,500","9,705,320,000",680.775
4-Oct-16,612.05,612.05,609.48,610.2,"49,801,600","9,733,330,000",498.016
3-Oct-16,610.97,612.57,610.46,612.13,"46,798,300","9,714,980,000",467.983
2-Oct-16,613.95,614,609.68,610.89,"39,249,800","9,761,330,000",392.498
1-Oct-16,609.93,615.24,609.93,613.98,"56,357,000","9,696,280,000",563.57
30-Sep-16,605.72,609.74,604.14,609.74,"56,122,400","9,628,250,000",561.224
29-Sep-16,605.02,606.82,604.85,605.69,"55,658,600","9,616,160,000",556.586
28-Sep-16,606.24,606.59,604.61,604.73,"48,722,600","9,634,530,000",487.226
27-Sep-16,608.02,608.25,604.11,606.17,"49,422,400","9,661,590,000",494.224
26-Sep-16,600.81,608.14,600.35,608.04,"59,153,800","9,545,830,000",591.538
25-Sep-16,602.75,603.38,599.71,600.83,"33,977,800","9,575,360,000",339.778
24-Sep-16,602.96,604.58,602.04,602.63,"35,359,500","9,577,520,000",353.595
23-Sep-16,596.2,603.21,595.79,602.84,"51,067,000","9,469,130,000",510.67
22-Sep-16,597.28,598.49,596.21,596.3,"67,085,300","9,485,280,000",670.853
21-Sep-16,603.59,603.59,595.88,597.15,"82,776,200","9,584,260,000",827.762
20-Sep-16,609.25,609.52,607.94,608.31,"72,710,900","9,673,140,000",727.109
19-Sep-16,609.87,610.93,608.27,609.23,"54,796,400","9,681,960,000",547.964
18-Sep-16,606.28,610.16,605.86,609.87,"48,679,400","9,623,950,000",486.794
17-Sep-16,607.22,607.86,605.19,605.98,"37,140,300","9,637,600,000",371.403
16-Sep-16,607.25,609.26,606.74,606.97,"64,963,400","9,637,020,000",649.634
15-Sep-16,610.59,611.09,607.15,607.15,"59,464,600","9,688,940,000",594.646
14-Sep-16,608.84,611.95,608.41,610.68,"47,877,700","9,660,080,000",478.777
13-Sep-16,608.02,611.19,606.92,609.24,"86,920,600","9,645,930,000",869.206
12-Sep-16,607,608.46,605.41,608.24,"72,812,300","9,628,560,000",728.123
11-Sep-16,623.42,628.82,600.51,606.72,"73,610,800","9,887,780,000",736.108
10-Sep-16,622.93,625.1,622.39,623.51,"45,016,800","9,878,730,000",450.168
9-Sep-16,626.35,626.83,620.26,622.86,"64,550,200","9,931,980,000",645.502
8-Sep-16,614.63,628.77,613.84,626.32,"86,713,000","9,745,120,000",867.13
7-Sep-16,610.57,614.54,608.51,614.54,"75,032,400","9,679,610,000",750.324
6-Sep-16,606.51,610.83,605.09,610.44,"78,529,100","9,614,140,000",785.291
5-Sep-16,608.99,609.05,602.24,606.59,"82,446,800","9,652,490,000",824.468
4-Sep-16,598.59,611.84,596.85,608.63,"97,942,900","9,486,370,000",979.429
3-Sep-16,575.55,599.5,574.06,598.21,"159,014,000","9,120,440,000",1590.14
2-Sep-16,572.41,575.64,570.81,575.54,"79,910,800","9,069,550,000",799.108
1-Sep-16,575.55,576.31,571.81,572.3,"76,923,400","9,118,280,000",769.234
31-Aug-16,577.59,577.86,573.64,575.47,"75,840,900","9,149,730,000",758.409
30-Aug-16,574.11,578.36,574.11,577.5,"70,342,400","9,093,530,000",703.424
29-Aug-16,574.07,576.28,573.47,574.11,"110,398,000","9,091,830,000",1103.98
28-Aug-16,569.83,574.04,569.74,573.91,"86,301,600","9,023,610,000",863.016
27-Aug-16,579.45,579.85,568.63,569.95,"59,698,300","9,174,990,000",596.983
26-Aug-16,577.75,580.62,576.86,579.65,"48,856,800","9,147,170,000",488.568
25-Aug-16,580.18,580.45,575.17,577.76,"136,130,000","9,184,700,000",1361.3
24-Aug-16,583.41,583.59,579.86,580.18,"56,328,200","9,234,800,000",563.282
23-Aug-16,586.77,589.47,581.63,583.41,"85,349,200","9,286,930,000",853.492
22-Aug-16,581.31,588.45,580.59,586.75,"72,844,000","9,199,410,000",728.44
21-Aug-16,581.94,584.16,580.22,581.31,"38,299,400","9,208,210,000",382.994
20-Aug-16,576.08,582.82,575.46,581.7,"45,301,400","9,114,500,000",453.014
19-Aug-16,574.34,578.24,574.18,575.63,"50,631,600","9,085,820,000",506.316
18-Aug-16,573.71,577.79,573.43,574.32,"59,896,600","9,074,760,000",598.966
17-Aug-16,577.76,580.89,571.43,573.22,"54,443,000","9,138,030,000",544.43
16-Aug-16,567.24,581.74,566.72,577.44,"58,405,200","8,970,770,000",584.052
15-Aug-16,570.49,573.58,563.24,567.24,"57,262,300","9,021,180,000",572.623
14-Aug-16,585.59,585.67,564.78,570.47,"60,851,100","9,258,730,000",608.511
13-Aug-16,587.36,589.77,584.98,585.59,"43,563,000","9,285,530,000",435.63
12-Aug-16,588.8,589.91,583.81,587.56,"69,218,000","9,307,250,000",692.18
11-Aug-16,592.12,597.54,589.12,589.12,"74,514,400","9,358,770,000",745.144
10-Aug-16,587.65,599.98,586.37,592.1,"102,905,000","9,286,960,000",1029.05
9-Aug-16,591.04,591.09,584.79,587.8,"92,228,100","9,339,660,000",922.281
8-Aug-16,592.74,592.99,588.05,591.05,"61,194,100","9,365,440,000",611.941
7-Aug-16,587.77,597.51,586.82,592.69,"82,398,400","9,285,940,000",823.984
6-Aug-16,575.03,588.4,569.47,587.78,"80,797,300","9,083,510,000",807.973
5-Aug-16,578.28,578.28,569.98,575.04,"66,127,900","9,133,690,000",661.279
4-Aug-16,566.33,579.5,565.78,578.29,"125,292,000","8,943,870,000",1252.92
3-Aug-16,548.66,573.36,541.55,566.36,"207,982,000","8,663,670,000",2079.82
2-Aug-16,606.4,612.85,531.33,547.47,"330,933,000","9,574,320,000",3309.33
1-Aug-16,624.6,626.12,605.88,606.27,"121,887,000","9,860,620,000",1218.87
31-Jul-16,655.1,655.28,624.37,624.68,"110,818,000","10,340,900,000",1108.18
30-Jul-16,657.01,658.22,654.21,655.05,"38,456,100","10,370,100,000",384.561
29-Jul-16,655.11,657.8,654.79,656.99,"60,703,500","10,338,900,000",607.035
28-Jul-16,654.49,657.6,654.49,655.03,"86,428,400","10,328,100,000",864.284
27-Jul-16,651.63,657.46,648.45,654.35,"147,461,000","10,281,900,000",1474.61
26-Jul-16,654.23,656.23,645.88,651.78,"225,135,000","10,321,900,000",2251.35
25-Jul-16,661.26,661.83,653.39,654.1,"78,176,500","10,431,900,000",781.765
24-Jul-16,655.41,663.11,652.79,661.28,"118,184,000","10,338,600,000",1181.84
23-Jul-16,650.73,656.37,648.52,655.56,"69,532,200","10,263,700,000",695.322
22-Jul-16,664.92,666.58,646.72,650.62,"134,169,000","10,486,600,000",1341.69
21-Jul-16,665.23,666.22,660.41,665.01,"60,491,800","10,490,300,000",604.918
20-Jul-16,672.81,672.93,663.36,665.68,"94,636,400","10,608,600,000",946.364
19-Jul-16,672.74,673.28,667.63,672.86,"61,203,300","10,606,500,000",612.033
18-Jul-16,679.81,681.55,668.63,673.11,"69,465,000","10,716,800,000",694.65
17-Jul-16,661.99,682.37,661.99,679.46,"74,407,900","10,434,700,000",744.079
16-Jul-16,663.78,666.46,659.33,660.77,"50,330,200","10,461,700,000",503.302
15-Jul-16,659.17,667.08,659.04,663.25,"81,673,100","10,387,900,000",816.731
14-Jul-16,652.92,662.9,652.92,658.08,"98,511,400","10,288,400,000",985.114
13-Jul-16,664.8,668.7,654.47,654.47,"131,449,000","10,474,500,000",1314.49
12-Jul-16,648.28,675.26,646.78,664.55,"138,173,000","10,213,100,000",1381.73
11-Jul-16,648.48,659.63,644.98,647.66,"107,910,000","10,215,200,000",1079.1
10-Jul-16,650.6,652.29,641.26,649.36,"102,532,000","10,247,300,000",1025.32
9-Jul-16,666.38,666.38,633.4,650.96,"180,536,000","10,493,800,000",1805.36
8-Jul-16,640.69,666.71,636.47,666.52,"141,970,000","10,086,900,000",1419.7
7-Jul-16,678.09,682.43,611.83,640.56,"258,091,000","10,673,400,000",2580.91
6-Jul-16,670.42,681.9,670.42,677.33,"134,961,000","10,550,300,000",1349.61
5-Jul-16,683.21,683.49,665.07,670.63,"130,476,000","10,749,100,000",1304.76
4-Jul-16,658.8,683.66,650.51,683.66,"92,008,400","10,362,700,000",920.084
3-Jul-16,704.97,704.97,649.01,658.66,"129,512,000","11,086,100,000",1295.12
2-Jul-16,676.73,703.7,676.4,703.7,"112,354,000","10,639,600,000",1123.54
1-Jul-16,672.51,686.15,669.59,676.3,"134,431,000","10,570,600,000",1344.31
30-Jun-16,640.59,675.4,636.61,673.34,"138,980,000","10,066,400,000",1389.8
29-Jun-16,644.12,644.68,628.28,639.89,"142,456,000","10,119,600,000",1424.56
28-Jun-16,658.1,659.25,637.77,647,"138,385,000","10,336,800,000",1383.85
27-Jun-16,629.35,655.27,620.52,655.27,"122,134,000","9,882,840,000",1221.34
26-Jun-16,665.93,665.98,616.93,629.37,"109,225,000","10,454,900,000",1092.25
25-Jun-16,665.28,691.73,646.56,665.12,"126,656,000","10,442,000,000",1266.56
24-Jun-16,625.58,681.73,625.27,665.3,"224,317,000","9,816,730,000",2243.17
23-Jun-16,597.44,629.33,558.14,623.98,"253,462,000","9,373,190,000",2534.62
22-Jun-16,665.91,678.67,587.48,596.12,"266,393,000","10,445,300,000",2663.93
21-Jun-16,735.88,735.88,639.07,666.65,"309,944,000","11,540,000,000",3099.44
20-Jun-16,763.93,764.08,732.73,737.23,"174,511,000","11,976,700,000",1745.11
19-Jun-16,756.69,766.62,745.63,763.78,"136,185,000","11,859,800,000",1361.85
18-Jun-16,748.76,777.99,733.93,756.23,"252,718,000","11,732,600,000",2527.18
17-Jun-16,768.49,775.36,716.56,748.91,"363,321,000","12,038,900,000",3633.21
16-Jun-16,696.52,773.72,696.52,766.31,"271,634,000","10,908,900,000",2716.34
15-Jun-16,685.68,696.3,672.56,694.47,"99,223,800","10,736,600,000",992.238
14-Jun-16,704.5,704.5,662.8,685.56,"186,694,000","11,028,900,000",1866.94
13-Jun-16,671.65,716,664.49,704.38,"243,295,000","10,511,900,000",2432.95
12-Jun-16,609.68,684.84,607.04,672.78,"277,085,000","9,539,850,000",2770.85
11-Jun-16,578.67,607.12,578.67,606.73,"82,357,000","9,052,360,000",823.57
10-Jun-16,575.84,579.13,573.33,577.47,"66,991,900","9,005,920,000",669.919
9-Jun-16,582.2,582.2,570.95,574.63,"71,301,000","9,103,080,000",713.01
8-Jun-16,577.17,582.84,573.13,581.64,"80,265,800","9,022,250,000",802.658
7-Jun-16,585.45,590.26,567.51,576.6,"107,770,000","9,149,580,000",1077.7
6-Jun-16,574.6,586.47,574.6,585.54,"72,138,900","8,977,700,000",721.389
5-Jun-16,573.31,582.81,569.18,574.98,"68,874,100","8,955,060,000",688.741
4-Jun-16,569.71,590.13,564.24,572.73,"94,925,300","8,897,080,000",949.253
3-Jun-16,537.68,574.64,536.92,569.19,"122,020,000","8,395,070,000",1220.2
2-Jun-16,536.51,540.35,533.08,537.97,"60,378,200","8,375,000,000",603.782
1-Jun-16,531.11,543.08,525.64,536.92,"86,061,800","8,288,680,000",860.618
31-May-16,534.19,546.62,520.66,531.39,"138,450,000","8,335,100,000",1384.5
30-May-16,528.47,544.35,522.96,533.86,"87,958,700","8,243,960,000",879.587
29-May-16,527.48,553.96,512.18,526.23,"148,737,000","8,226,500,000",1487.37
28-May-16,473.03,533.47,472.7,530.04,"181,199,000","7,375,780,000",1811.99
27-May-16,453.52,478.15,453.52,473.46,"164,781,000","7,070,010,000",1647.81
26-May-16,449.67,453.64,447.9,453.38,"65,203,800","7,008,500,000",652.038
25-May-16,446.06,450.3,446.06,449.6,"65,231,000","6,950,690,000",652.31
24-May-16,444.29,447.1,443.93,445.98,"65,783,100","6,921,460,000",657.831
23-May-16,439.35,444.35,438.82,444.15,"50,582,500","6,842,470,000",505.825
22-May-16,443.22,443.43,439.04,439.32,"39,657,600","6,900,700,000",396.576
21-May-16,442.97,443.78,441.71,443.19,"42,762,300","6,895,230,000",427.623
20-May-16,437.79,444.05,437.39,442.68,"81,987,900","6,813,080,000",819.879
19-May-16,454.52,454.63,438.71,438.71,"96,027,400","7,072,090,000",960.274
18-May-16,453.69,456,453.3,454.62,"86,850,100","7,057,390,000",868.501
17-May-16,454.01,455.07,453.61,453.78,"64,100,300","7,060,730,000",641.003
16-May-16,457.59,458.2,452.94,454.16,"59,171,500","7,114,740,000",591.715
15-May-16,455.76,458.69,455.46,457.57,"28,514,000","7,084,760,000",285.14
14-May-16,455.82,456.84,454.79,455.67,"37,209,000","7,084,100,000",372.09
13-May-16,454.85,457.06,453.45,455.67,"60,845,000","7,067,270,000",608.45
12-May-16,452.45,454.95,449.25,454.77,"59,849,300","7,028,330,000",598.493
11-May-16,450.86,454.58,450.86,452.73,"50,605,200","7,002,230,000",506.052
10-May-16,460.52,461.93,448.95,450.89,"58,956,100","7,150,370,000",589.561
9-May-16,458.21,462.48,456.53,460.48,"55,493,100","7,112,510,000",554.931
8-May-16,458.43,459.42,455.98,458.55,"40,315,000","7,114,060,000",403.15
7-May-16,459.64,460.68,457.32,458.54,"38,364,500","7,131,120,000",383.645
6-May-16,447.94,461.38,447.07,459.6,"72,796,800","6,947,800,000",727.968
5-May-16,446.71,448.51,445.88,447.98,"50,440,800","6,926,990,000",504.408
4-May-16,450.18,450.38,445.63,446.72,"50,407,300","6,978,950,000",504.073
3-May-16,444.73,451.1,442.62,450.3,"59,366,400","6,892,690,000",593.664
2-May-16,451.93,452.44,441.78,444.67,"92,127,000","7,002,610,000",921.27
1-May-16,448.48,452.48,447.93,451.88,"40,660,100","6,947,430,000",406.601
30-Apr-16,455.18,455.59,447.7,448.32,"69,322,600","7,049,460,000",693.226
29-Apr-16,449.41,455.38,446.02,455.1,"49,258,500","6,958,330,000",492.585
28-Apr-16,445.04,449.55,436.65,449.01,"74,064,700","6,889,170,000",740.647
27-Apr-16,466.26,467.08,444.13,444.69,"93,564,900","7,216,190,000",935.649
26-Apr-16,461.65,467.96,461.62,466.09,"78,971,900","7,143,060,000",789.719
25-Apr-16,459.12,466.62,453.59,461.43,"87,091,800","7,102,490,000",870.918
24-Apr-16,450.56,460.15,448.93,458.56,"68,198,400","6,968,570,000",681.984
23-Apr-16,445.86,450.28,444.33,450.28,"50,485,400","6,894,280,000",504.854
22-Apr-16,449.69,449.81,444.15,445.74,"58,804,400","6,951,860,000",588.044
21-Apr-16,441.42,450.55,440.95,449.43,"68,204,700","6,822,320,000",682.047
20-Apr-16,435.32,443.05,434.41,441.39,"72,890,100","6,726,370,000",728.901
19-Apr-16,428.7,436.02,428.1,435.51,"52,810,500","6,622,450,000",528.105
18-Apr-16,427.61,429.27,427.09,428.59,"55,670,900","6,604,150,000",556.709
17-Apr-16,430.64,431.37,426.08,427.4,"52,125,900","6,649,170,000",521.259
16-Apr-16,429.57,432.63,428.98,430.57,"39,392,800","6,631,310,000",393.928
15-Apr-16,424.43,429.93,424.43,429.71,"54,801,500","6,550,350,000",548.015
14-Apr-16,423.94,425.37,423.01,424.28,"45,281,000","6,541,030,000",452.81
13-Apr-16,425.63,426.66,422.92,423.73,"69,060,400","6,565,470,000",690.604
12-Apr-16,422.84,427.28,422.84,425.19,"70,728,800","6,520,870,000",707.288
11-Apr-16,421.87,422.74,420.53,422.48,"50,747,500","6,504,290,000",507.475
10-Apr-16,419.59,422.44,419.26,421.56,"73,478,600","6,467,330,000",734.786
9-Apr-16,420.81,420.89,416.51,419.41,"49,792,700","6,484,410,000",497.927
8-Apr-16,422.91,425.36,419.63,420.35,"63,454,700","6,515,190,000",634.547
7-Apr-16,423.62,423.66,420.52,422.75,"57,858,600","6,524,680,000",578.586
6-Apr-16,424.28,424.53,422.73,423.41,"59,091,000","6,533,260,000",590.91
5-Apr-16,421.02,424.26,420.61,424.03,"60,718,000","6,481,350,000",607.18
4-Apr-16,421.3,422.34,419.6,421.44,"50,634,300","6,483,910,000",506.343
3-Apr-16,421.17,421.58,419.7,420.9,"38,053,700","6,480,470,000",380.537
2-Apr-16,418.42,422.08,418.42,420.87,"45,681,200","6,436,700,000",456.812
1-Apr-16,416.76,418.17,415.83,417.96,"51,235,700","6,409,540,000",512.357
31-Mar-16,415.26,418.37,415.26,416.73,"60,215,200","6,385,140,000",602.152
30-Mar-16,416.83,416.83,412.5,414.82,"66,034,100","6,407,840,000",660.341
29-Mar-16,424.3,426.2,412.68,416.52,"75,411,500","6,521,010,000",754.115
28-Mar-16,426.55,426.86,423.29,424.23,"68,522,800","6,553,700,000",685.228
27-Mar-16,418.14,428.8,417.71,426.76,"71,229,400","6,423,040,000",712.294
26-Mar-16,417.37,418.99,416.26,417.94,"44,650,400","6,409,500,000",446.504
25-Mar-16,416.51,418.08,415.56,417.18,"52,560,000","6,394,850,000",525.6
24-Mar-16,418.42,418.68,415.49,416.39,"68,346,700","6,422,730,000",683.467
23-Mar-16,418.16,419.27,417.36,418.04,"61,444,200","6,417,130,000",614.442
22-Mar-16,413.13,418.38,412.53,418.09,"66,813,300","6,338,430,000",668.133
21-Mar-16,413.42,413.42,410.38,413.31,"61,655,400","6,341,380,000",616.554
20-Mar-16,410.4,414.63,410.4,413.75,"45,947,900","6,293,610,000",459.479
19-Mar-16,409.26,410.98,407.23,410.44,"58,423,000","6,274,790,000",584.23
18-Mar-16,420.55,420.55,406.14,409.55,"104,940,000","6,446,330,000",1049.4
17-Mar-16,417.89,421,417.89,420.62,"83,528,600","6,404,130,000",835.286
16-Mar-16,416.89,417.69,415.91,417.01,"65,185,800","6,387,190,000",651.858
15-Mar-16,416.39,418.13,414.99,416.83,"66,781,700","6,377,870,000",667.817
14-Mar-16,414.2,416.68,414.2,416.44,"95,259,400","6,342,780,000",952.594
13-Mar-16,411.65,416.6,411.64,414.06,"74,322,800","6,302,330,000",743.228
12-Mar-16,421.61,421.8,410.09,411.62,"92,712,900","6,453,260,000",927.129
11-Mar-16,417.24,423.93,417.01,421.69,"73,969,700","6,384,740,000",739.697
10-Mar-16,414.74,417.51,413.25,417.13,"81,022,900","6,344,960,000",810.229
9-Mar-16,413.89,416.03,411.61,414.86,"70,012,300","6,330,230,000",700.123
8-Mar-16,414.46,416.24,411.09,413.97,"70,311,700","6,337,370,000",703.117
7-Mar-16,407.76,415.92,406.31,414.32,"85,762,400","6,233,430,000",857.624
6-Mar-16,400.52,411.91,395.78,407.71,"91,212,500","6,121,400,000",912.125
5-Mar-16,410.78,411.26,394.04,400.57,"135,385,000","6,276,610,000",1353.85
4-Mar-16,421.84,425.18,410.94,410.94,"90,856,100","6,443,890,000",908.561
3-Mar-16,423.91,425.37,419.41,421.65,"100,484,000","6,474,150,000",1004.84
2-Mar-16,435.13,435.92,423.99,423.99,"74,955,300","6,643,810,000",749.553
1-Mar-16,437.92,439.65,432.32,435.12,"74,895,800","6,684,800,000",748.958
29-Feb-16,433.44,441.51,431.69,437.7,"60,694,700","6,614,980,000",606.947
28-Feb-16,432.57,435.68,423.82,433.5,"53,033,400","6,600,310,000",530.334
27-Feb-16,432.84,434.23,428.1,432.52,"41,893,600","6,602,810,000",418.936
26-Feb-16,424.63,432.15,421.62,432.15,"61,486,000","6,476,080,000",614.86
25-Feb-16,425.04,427.72,420.42,424.54,"70,798,000","6,480,650,000",707.98
24-Feb-16,420.96,425.55,413.91,424.95,"67,743,700","6,417,190,000",677.437
23-Feb-16,438.25,439.86,417.82,420.74,"85,244,900","6,679,400,000",852.449
22-Feb-16,438.99,439.05,432.92,437.75,"85,385,200","6,689,200,000",853.852
21-Feb-16,437.77,448.05,429.08,438.8,"89,820,700","6,669,260,000",898.207
20-Feb-16,421.6,441.98,421.6,437.16,"93,992,100","6,421,310,000",939.921
19-Feb-16,422.73,423.1,417.6,420.79,"55,711,300","6,436,980,000",557.113
18-Feb-16,416.57,426,415.64,422.37,"76,752,600","6,341,430,000",767.526
17-Feb-16,407.66,421.17,406.78,416.32,"83,193,600","6,204,150,000",831.936
16-Feb-16,401.43,408.94,401.43,407.49,"73,093,100","6,108,040,000",730.931
15-Feb-16,407.57,410.38,397.75,400.19,"74,070,500","6,199,850,000",740.705
14-Feb-16,392.93,407.23,392.93,407.23,"74,469,800","5,975,580,000",744.698
13-Feb-16,384.64,391.86,384.64,391.86,"61,911,700","5,847,990,000",619.117
12-Feb-16,379.69,384.95,379.6,384.26,"67,042,800","5,771,040,000",670.428
11-Feb-16,382.11,383.13,376.4,379.65,"74,375,600","5,806,110,000",743.756
10-Feb-16,376.15,385.48,375.78,381.65,"85,130,900","5,713,880,000",851.309
9-Feb-16,373.42,377.25,372.9,376.03,"55,318,500","5,670,880,000",553.185
8-Feb-16,376.76,379.88,373.33,373.45,"47,671,100","5,720,100,000",476.711
7-Feb-16,376.51,380.87,374.9,376.62,"37,076,300","5,714,760,000",370.763
6-Feb-16,386.59,386.63,372.39,376.52,"49,249,300","5,865,740,000",492.493
5-Feb-16,388.9,391.09,385.57,386.55,"43,825,000","5,898,960,000",438.25
4-Feb-16,370.17,391.61,369.99,389.59,"69,285,500","5,613,380,000",692.855
3-Feb-16,374.65,374.95,368.05,369.95,"45,933,400","5,679,530,000",459.334
2-Feb-16,372.92,375.88,372.92,374.45,"40,378,700","5,651,690,000",403.787
1-Feb-16,369.35,378.07,367.96,373.06,"51,656,700","5,596,090,000",516.567
31-Jan-16,378.29,380.35,367.83,368.77,"37,894,300","5,729,870,000",378.943
30-Jan-16,378.87,380.92,376.49,378.25,"30,284,400","5,736,760,000",302.844
29-Jan-16,380.11,384.38,365.45,379.47,"86,125,300","5,753,970,000",861.253
28-Jan-16,395.15,395.5,379.74,380.29,"59,247,900","5,980,180,000",592.479
27-Jan-16,392.44,396.84,391.78,394.97,"47,424,400","5,937,780,000",474.244
26-Jan-16,392,397.77,390.57,392.15,"58,147,000","5,929,520,000",581.47
25-Jan-16,402.32,402.32,388.55,391.73,"59,062,400","6,083,900,000",590.624
24-Jan-16,388.1,405.49,387.51,402.97,"54,824,800","5,867,300,000",548.248
23-Jan-16,382.43,394.54,381.98,387.49,"56,247,400","5,779,890,000",562.474
